id,title,type,town,place_id,google_name,google_address,rating,review_count,match_basis
348398a1-1f14-42da-bc82-c7f6fb874e96,新北市私立朱徠德幼兒園,私立,鶯歌區,,,,,,Google 回傳 1 筆但名稱皆不含「朱徠德」
34a549d6-1cf4-494c-8f80-ddef9e3332c5,新北市貢寮區和美國民小學附設幼兒園,公立,貢寮區,ChIJ40Xxy1pDXTQRBRUzYWDSaOU,新北市貢寮區和美國民小學,228台灣新北市貢寮區和美里龍洞街1-9號,,,Google 名稱含可辨識名稱
34aef4fb-aead-46d2-a5f2-ee9229949f03,新北市私立微笑幼兒園,私立,林口區,ChIJuYoe2iWnQjQR-gnRplLdPgI,新北市私立微笑幼兒園,244台灣新北市林口區麗林里八德路18號,,,Google 名稱含可辨識名稱
34dddb0d-8983-45d2-a0e9-ec317d3470c7,新北市私立菲蒙思幼兒園,私立,板橋區,ChIJOV2TEbsCaDQRF9XgVWKd810,新北市私立菲蒙思幼兒園,220台灣新北市板橋區重慶里國慶路126巷1號,,,Google 名稱含可辨識名稱
34e647b9-6c1c-406b-a43d-15620cd4f203,新北市私立田園幼兒園,私立,板橋區,ChIJC-GP6r4CaDQRlkWpvqSCZMM,私立田園幼兒園,220台灣新北市板橋區廣福里信義路279巷19號,,,Google 名稱含可辨識名稱
35141b6f-91f4-43df-a419-3e90c29ff78b,建豐國際資產管理股份有限公司附設新北市私立卡爾維德幼兒園,私立,新莊區,,,,,,Google 回傳 20 筆但名稱皆不含「建豐國際資產管理卡爾維德」
35be58a7-e52b-48ab-81f4-7467716b43bd,新北市新林非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,林口區,ChIJfZQISSunQjQR0WpTcgx2tLQ,新林非營利幼兒園,244台灣新北市林口區南勢里三民路101號,,,Google 名稱含可辨識名稱
35c0cfe2-2b27-492d-946c-f20317e89fef,新北市私立花仙子幼兒園,私立,汐止區,,,,,,Google 回傳 20 筆但名稱皆不含「花仙子」
35e531de-ac1c-45b1-af51-fe5cf845bbba,新北市立插角森林實驗小學附設幼兒園,公立,三峽區,,,,,,Google 回傳 2 筆但名稱皆不含「立插角森林實驗小學」
36a014b1-3d58-4545-8278-e55f113ade7b,翰科教育股份有限公司附設新北市私立林口夏恩國際幼兒園,私立,林口區,,,,,,Google 回傳 1 筆但名稱皆不含「翰科教育林口夏恩國際」
36bd8abf-2adf-4647-a040-edc63819b189,新北市私立夏哲森幼兒園,私立,林口區,ChIJB9sXMwCnQjQRMoV7IOF9Jbs,夏哲森幼兒園,244台灣新北市林口區南勢里忠孝路95號,,,Google 名稱含可辨識名稱
36c1f7c1-fb02-48f3-941d-61154aa4025b,新北市私立尼爾生幼兒園,私立,新莊區,ChIJSTRxwdenQjQRGm5njxptMX8,尼爾生幼兒園,242台灣新北市新莊區立基里中平路81巷4號,,,Google 名稱含可辨識名稱
36de5e6f-85ae-402a-af0a-b601d517e48d,新北市私立儒林幼兒園,私立,新莊區,ChIJ4WUY3IunQjQRR5gl_2Ps3Js,新北市私立儒林幼兒園,"號 No, No. 73中正路新生巷裕民里新莊區新北市台灣 242",,,Google 名稱含可辨識名稱
36e80338-35a4-4fb7-910d-66071feaa1b3,新北市私立史丹力幼兒園,私立,蘆洲區,ChIJcVzQbrSoQjQRP2xb1e8F0ZY,史丹力幼兒園,247台灣新北市蘆洲區正義里光榮路96號,,,Google 名稱含可辨識名稱
36eb695c-41ad-419c-8535-682995c67d8d,新北市私立冠軍幼兒園,私立,樹林區,ChIJU2V34RsdaDQR0VJFcaW2ToI,冠軍幼兒園,238台灣新北市樹林區三福里忠愛街15號,,,Google 名稱含可辨識名稱
36f8cf74-1740-478f-8419-7bfca90f8bb9,新北市平溪區菁桐國民小學附設幼兒園,公立,平溪區,ChIJ_9Vb6a5WXTQRnVhnD84ipv8,新北市平溪區菁桐國民小學,226台灣新北市平溪區菁桐里菁桐街45號,,,Google 名稱含可辨識名稱
3749105d-59be-4352-8235-99e388ec1d4c,新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,林口區,ChIJz48tMUOnQjQRNGBYM7sRap4,新北市菁湖非營利幼兒園,244台灣新北市林口區菁湖里林口路70號,,,Google 名稱含可辨識名稱
374c62cc-c4af-48b3-8d45-a06de44a204f,新北市私立凱達格蘭幼兒園,私立,新莊區,ChIJBT6c5IeoQjQRsH0ONDpLI4M,凱達格蘭幼兒園,242台灣新北市新莊區昌明里昌明街32號,,,Google 名稱含可辨識名稱
3755c6ec-d8b2-4b31-b041-58123f255b20,新北市私立東光幼兒園,私立,三重區,ChIJPZnyuy-pQjQRxbVTSARsDpk,私立東光幼兒園,241台灣新北市三重區承德里仁壽街200號,,,Google 名稱含可辨識名稱
378d2e25-f8b2-42da-8b88-3531577f7f13,新北市立永和幼兒園保生分班,公立,永和區,,,,,,Google 回傳 1 筆但名稱皆不含「立永和保生分班」
379894b6-e3ad-4ecf-bb81-e9315d0c5049,新北市三峽區民義國民小學附設幼兒園,公立,三峽區,ChIJh0Ju3ccbaDQRzCk4-5phmUA,新北市三峽區民義國民小學,237台灣新北市三峽區嘉添里白雞路40號,,,Google 名稱含可辨識名稱
37afce56-ce91-4490-9fbc-b8f14ae9428c,新北市板橋區文聖國民小學附設幼兒園,公立,板橋區,ChIJhzDKYEaoQjQRfCe39zOBBfs,新北市板橋區文聖國民小學,220台灣新北市板橋區松柏里文聖街86號,,,Google 名稱含可辨識名稱
37b0a62e-913b-465e-8eee-dfbcb7ed684a,新北市私立快樂芝麻幼兒園,私立,八里區,ChIJ206t_2ulQjQR9at8Cvkkzc4,快樂芝麻幼兒園,249台灣新北市八里區大崁里龍米路三段38號號,,,Google 名稱含可辨識名稱
38c96456-339e-4944-90b4-aebdf938f412,新北市私立育林幼兒園,私立,三重區,ChIJOR-NR-ioQjQRY0CRB4IOFhc,私立育林幼兒園,241台灣新北市三重區博愛里頂崁街187巷6號,,,Google 名稱含可辨識名稱
38dafd4a-0a5b-4a4d-8478-26c207673146,新北市私立萊恩思幼兒園,私立,林口區,ChIJh1eqg1CnQjQRvYew-k5W7So,萊恩思幼兒園【林口私立幼兒園推薦】評價高幼兒園｜雙語幼兒園｜國際幼兒園｜全美語幼兒園,244台灣新北市林口區仁愛里文化二路一段260巷7-4號,,,Google 名稱含可辨識名稱
38f483d9-2536-4ef5-b24a-0b49f64ca432,新北市私立樹林育林幼兒園,私立,樹林區,ChIJYWgqDBcdaDQRZMKeMQykuyk,私立樹林育林幼兒園,238台灣新北市樹林區育英里文化街28號,,,Google 名稱含可辨識名稱
392872aa-20dd-4716-80a4-8b170461525b,新北市立江翠國民中學附設幼兒園,公立,板橋區,ChIJuUqEn2qoQjQRLnUEBbtKIYU,新北市立江翠國民中學附設幼兒園,220台灣新北市板橋區文化里松江街63之2號,,,Google 名稱含可辨識名稱
3941e605-bac6-41da-bf5a-d66235497094,新北市三重區正義國民小學附設幼兒園,公立,三重區,ChIJKeja7iGpQjQRA7FvbzPcn40,新北市三重區正義國民小學,241台灣新北市三重區正義里信義西街31號,,,Google 名稱含可辨識名稱
39611f58-bb9d-4ff5-9313-3f6083e5947d,新北市土城區土城國民小學附設幼兒園,公立,土城區,ChIJh64vYSodaDQRtlgspRVOKc0,新北市土城區土城國民小學,236台灣新北市土城區埤塘里興城路17號,,,Google 名稱含可辨識名稱
39e9493e-41e2-430c-9146-ce679079b04d,新北市淡水區竹圍國民小學附設幼兒園,公立,淡水區,ChIJXRtuYpCvQjQRB1mDEShPeYY,新北市淡水區竹圍國民小學,25159台灣新北市淡水區八勢里中正東路二段145號,,,Google 名稱含可辨識名稱
39eb94bb-6061-40c2-853d-64cc5cbd1c23,新北市私立新育幼幼兒園,私立,新莊區,ChIJS4AzRWWoQjQR0Yc3ffGLmo8,新北市私立新育幼幼兒園,242台灣新北市新莊區思源里民樂街55號,,,Google 名稱含可辨識名稱
3a8754a5-e6e1-47ce-9ffb-7f8c67a417d4,新北市私立水星幼兒園,私立,新店區,ChIJy2jB_vEBaDQRRniDhCCwF4c,水星幼兒園,231台灣新北市新店區寶福里寶興路42巷25 號,,,Google 名稱含可辨識名稱
3a9a706c-72f8-4a8b-ba1f-cfb8766ec6f2,新北市萬里區大坪國民小學附設幼兒園,公立,萬里區,,,,,,Google 回傳 1 筆但名稱皆不含「萬里區大坪國民小學」
3aa3c56a-79da-4c20-8f9c-371a36ef6a3b,新北市私立育全鶯歌幼兒園,私立,鶯歌區,ChIJ18_J9kQZaDQRkbjhyA9TRQ8,新北市私立育全鶯歌幼兒園,239台灣新北市鶯歌區二甲里二甲路25號,,,Google 名稱含可辨識名稱
3aa8e358-47e8-426a-a5ef-437653d6a6ef,新北市私立北大迦美幼兒園,私立,樹林區,ChIJs9hxynMcaDQR5yMnIbnNPjA,北大迦美蒙特梭利幼兒園,238台灣新北市樹林區南園里大成路361號,,,Google 名稱含可辨識名稱
3ab40852-000b-4669-977d-6a3b29c20bbe,新北市私立雅德賽思幼兒園,私立,永和區,ChIJza2RMRobaDQRFyyo51I4vJ0,雅德賽思教育協會,237台灣新北市三峽區插角里182號,,,Google 名稱含可辨識名稱
3abca323-8baf-44f4-b535-f027eac53a2e,新北市立三重幼兒園崇德分班,公立,三重區,,,,,,Google 回傳 1 筆但名稱皆不含「立三重崇德分班」
3ac9af40-d4e3-41c9-a218-4af0587d47ae,新北市私立淡水啟文幼兒園,私立,淡水區,ChIJWbcBav6vQjQRaikNf8x3hMQ,淡水啟文幼兒園,251台灣新北市淡水區北新里北新路188號,,,Google 名稱含可辨識名稱
3af8c360-397b-4afe-8eb9-1462d8429af9,新北市私立快樂地幼兒園,私立,樹林區,ChIJU8fUOx8daDQR_foH0f4vICo,快樂地幼兒園,238台灣新北市樹林區彭福里八德街118號,,,Google 名稱含可辨識名稱
3b37e092-91d0-47aa-a524-f6e26c5c3b45,新北市三重區重陽國民小學附設幼兒園,公立,三重區,ChIJBbCLX-eoQjQRG0zhwMsMuuo,新北市三重區重陽國民小學,241台灣新北市三重區六福里中正北路113號,,,Google 名稱含可辨識名稱
3b74f059-fa08-48db-8787-d4b0b6f64f79,新北市私立吉的堡北馨園幼兒園,私立,淡水區,ChIJHQNmc_-vQjQREWSZLb_Aubk,吉的堡北馨園幼兒園,251台灣新北市淡水區水碓里北新路92號,,,Google 名稱含可辨識名稱
3bbf8a2b-27c5-4383-80be-94b8a937d203,新北市私立勵輝國際幼兒園,私立,新莊區,,,,,,Google 回傳 1 筆但名稱皆不含「勵輝國際」
3c288002-d579-4ece-9a1b-9f2a5e1f3ee7,新北市私立弘儒幼兒園,私立,中和區,ChIJoZ-0gM6pQjQRaTHXu8sfP94,弘儒幼兒園,235063台灣新北市中和區安樂里宜安路56-1號,,,Google 名稱含可辨識名稱
3c71aa5a-67b2-4954-b94a-49c6ef6fb16f,新北市私立慈園幼兒園,私立,土城區,ChIJC0q3_csCaDQRuZz4kW31ydo,私立慈園幼兒園,236台灣新北市土城區樂利里學府路一段270巷4號,,,Google 名稱含可辨識名稱
3c81572a-5000-4715-a051-0af4d164cdca,新北市私立晨星幼兒園,私立,新莊區,ChIJew46DACpQjQROtkKs1OXEIs,新北市私立晨星幼兒園,242台灣新北市新莊區昌隆里昌隆街7號,,,Google 名稱含可辨識名稱
3cbbaa70-6a5b-46d3-8f35-9b1a278b9021,新北市私立永松幼兒園,私立,新莊區,ChIJsWNnUlkdaDQRJDwmjtvHNXk,永松幼兒園,242台灣新北市新莊區光華里光華街24號,,,Google 名稱含可辨識名稱
3ccc71a2-183d-4699-955e-08b1ff4efb3d,新北市私立夢不落幼兒園,私立,泰山區,ChIJMRdD1FOnQjQRzNMbsRS9NGI,夢不落幼兒園,243078台灣新北市泰山區義仁里信華三街61號,,,Google 名稱含可辨識名稱
3cf2caec-cbce-4a2d-bc44-971e11ec758b,新北市私立妙博士幼兒園,私立,新莊區,ChIJIeXC5nSoQjQRO6tKjMAXaBE,妙博士幼兒園,242台灣新北市新莊區文衡里景德路212號,,,Google 名稱含可辨識名稱
3cf90a13-95fc-490e-8563-0bde3b735db3,新北市私立巨星幼兒園,私立,中和區,ChIJ0WqXXtmpQjQRbW1FbROI2So,雙和巨星幼兒園,235台灣新北市中和區瓦磘里光華街100號,,,Google 名稱含可辨識名稱
3d124323-b77e-4c6f-84d1-022b345007dd,新北市新莊區國泰國民小學附設幼兒園,公立,新莊區,ChIJ7zQTJt6nQjQRVPJk7clUyZw,新北市新莊區國泰國民小學,242台灣新北市新莊區營盤里中正路386號,,,Google 名稱含可辨識名稱
3d2f0593-3df4-4cd2-812d-a97d4f404814,新北市私立景文幼兒園,私立,新店區,ChIJiaJkTEkCaDQR3AfMcPfmnO0,景文幼兒園,231台灣新北市新店區德安里安德街120巷16號,,,Google 名稱含可辨識名稱
3d3058c8-48b5-4c8b-b2a8-4fd7e519afd8,新北市私立育安園幼兒園,私立,樹林區,,,,,,Google 回傳 1 筆但名稱皆不含「育安園」
3d7e824a-6823-4580-aca4-4d243fb45941,新北市私立佳欣幼兒園,私立,新店區,ChIJ6dtiC_QBaDQRwrOaBQV7Dgc,新北市私立佳欣幼兒園,231台灣新北市新店區仁愛里中正路128巷9弄1號,,,Google 名稱含可辨識名稱
3e535f7e-a3e4-49c1-a0b8-426ef0854398,新北市私立聯合幼兒園,私立,汐止區,ChIJCegRBzxTXTQR4egEO5bt2U8,聯合幼稚園,221台灣新北市汐止區湖興里翠峰街2巷2號,,,Google 名稱含可辨識名稱
3e5ae222-940c-43e0-971e-4bdd50ca72a3,新北市私立寶貝媽咪幼兒園,私立,板橋區,ChIJP1yNvECoQjQR8lh3bAAiCWA,寶貝媽咪-托嬰中心/幼兒園,220台灣新北市板橋區忠翠里莊敬路34-2/46號,,,Google 名稱含可辨識名稱
3e6651d6-4091-4754-9012-f4c56d960f2b,新北市私立菩提幼兒園,私立,板橋區,ChIJn0NvhTkdaDQRW0zcl1nYhlI,新北市私立菩提幼兒園,220台灣新北市板橋區堂春里金門街251號,,,Google 名稱含可辨識名稱
3ead8e5e-3287-4a40-90a9-5bb706874d3b,新北市私立板橋育安幼兒園,私立,板橋區,ChIJ-Tjx_0SoQjQR5MS4rh167ck,新北市私立板橋育安幼兒園,220台灣新北市板橋區文翠里文化路二段548巷29號,,,Google 名稱含可辨識名稱
3ec47483-9047-45d5-8202-5e5feeebe5d1,新北市私立班尼迪克幼兒園,私立,板橋區,ChIJtXLElKMCaDQRK3F1aNM2Dvs,班尼迪克幼兒園,220台灣新北市板橋區廣德里重慶路245巷15號 1號2.3樓,,,Google 名稱含可辨識名稱
3ee45fe7-413a-4bec-b938-786be73f75ee,新北市新莊區頭前國民小學附設幼兒園,公立,新莊區,,,,,,Google 回傳 1 筆但名稱皆不含「新莊區頭前國民小學」
3f04a887-9c3a-4fbf-888e-2f5583965f63,新北市私立智晶幼兒園,私立,淡水區,ChIJ21r5l_mvQjQRTxRQbTGM3rc,新北市私立智晶幼兒園,251台灣新北市淡水區學府里學府路113號號 2 樓,,,Google 名稱含可辨識名稱
3f1701e1-366d-41ca-8b93-e1a864ee9949,新北市三重區集美國民小學附設幼兒園,公立,三重區,,,,,,Google 回傳 1 筆但名稱皆不含「三重區集美國民小學」
3f5d0f89-5a6d-4be6-9e2a-23f9a9715b85,國家教育研究院員工子女非營利幼兒園(委託財團法人彭婉如文教基金會辦理),非營利,三峽區,,,,,,Google 回傳 8 筆但名稱皆不含「國家教育研究院員工子女」
3f612038-8097-4d90-8d7f-809e180b8946,新北市新店區龜山國民小學附設幼兒園,公立,新店區,ChIJ5dyZr0wBaDQRXxs5ySbucI4,新北市新店區龜山國民小學,231台灣新北市新店區龜山里新烏路三段99巷10號,,,Google 名稱含可辨識名稱
3fb3a0bc-4a76-4c72-9673-13ddb434b3c7,新北市立鳳鳴國民中學附設幼兒園,公立,鶯歌區,ChIJEaI3l7geaDQRaA5xhIsaZYk,新北市立鳳鳴國民中學,239台灣新北市鶯歌區鳳鳴里永和街33號,,,Google 名稱含可辨識名稱
3fc4aedf-30eb-47d9-953d-45011415c9f6,新北市三峽區介壽國民小學附設幼兒園,公立,三峽區,ChIJVVCB55IbaDQR7ldKA_2pQNQ,新北市三峽區介壽國民小學,237台灣新北市三峽區介壽里大同路1號,,,Google 名稱含可辨識名稱
3fe2d8ef-dd98-47c4-89c3-10c62242412a,新北市私立方圓幼兒園,私立,新店區,ChIJH7rNdN0faDQReBq1Tx6Mmko,桃園市私立方圓幼兒園,338台灣桃園市蘆竹區順興里奉化路29號,,,Google 名稱含可辨識名稱
3fe58231-3cce-4c82-b9ab-cdbac3f48706,新北市私立文愛幼兒園,私立,五股區,ChIJTxS3ZRqmQjQRJHQprBYA0Go,新北市私立文愛幼兒園（準公共）,248台灣新北市五股區民義里民義路一段112號,,,Google 名稱含可辨識名稱
402f7507-3aca-4c3d-913c-71648f2127ba,新北市林口區興福國民小學附設幼兒園,公立,林口區,ChIJ68vEwzShQjQRNuPx41IxOeM,新北市林口區興福國民小學,244台灣新北市林口區下福里10-1號,,,Google 名稱含可辨識名稱
403ade7b-d824-4391-b10e-61fd745e66fc,財團法人新北市私立一信幼兒園,私立,淡水區,ChIJ8UICEUilQjQRL4LKR7YkIKQ,私立一信幼稚園,251台灣新北市淡水區油車里中正路一段63巷9號,,,Google 名稱含可辨識名稱
404d2966-663a-4e8c-8d65-1810d3e944ce,新北市立新莊幼兒園中心分班,公立,新莊區,,,,,,Google 回傳 1 筆但名稱皆不含「立新莊中心分班」
4070131c-eafc-48f3-93a1-a174aa2314bd,新北市私立臻寶園幼兒園,私立,淡水區,,,,,,Google 回傳 1 筆但名稱皆不含「臻寶園」
407e6aaf-77f1-4802-8be1-9b3fbb9f286f,新北市淡水區新市國民小學附設幼兒園,公立,淡水區,ChIJudgrFKq6QjQRK_koBNa4Shs,新北市淡水區新市國民小學,251台灣新北市淡水區崁頂里中山北路二段200號,,,Google 名稱含可辨識名稱
40b1cf2b-5e68-454b-bd73-02e4b5f4dc79,新北市私立聯華幼兒園,私立,新店區,ChIJTwyO0fABaDQRT1am4mTlZiQ,聯華幼兒園,231台灣新北市新店區新安里北新路二段186號,,,Google 名稱含可辨識名稱
41e1cf5c-4fb8-4789-a791-af925567dee1,新北市私立成功幼兒園,私立,新莊區,ChIJ9VGvOvOnQjQRFCo2QKqDdUk,新北市私立成功幼兒園,242台灣新北市新莊區南港里四維路20號,,,Google 名稱含可辨識名稱
420bfa2a-7cc4-4a93-a1b5-6c6e44927dbb,新北市私立博安幼兒園,私立,新店區,ChIJn6ntNlcDaDQR1L_YZB3wlts,新北市私立博安幼兒園,231台灣新北市新店區柴埕里光華街20號22號,,,Google 名稱含可辨識名稱
422005e5-bb7e-4f43-8625-eb8080d91eef,新北市私立民治園幼兒園,私立,中和區,ChIJX7OWUSeoQjQRCsy0SCV1_pA,民治園幼兒園,235台灣新北市中和區民有里民治街4號,,,Google 名稱含可辨識名稱
426e2c9b-5023-49da-a735-36cd65748b4f,新北市立五股幼兒園,公立,五股區,ChIJP9SvkaqoQjQR0K-J4bjyzqM,新北市立五股幼兒園(本園),248台灣新北市五股區成功里西雲路165號,,,Google 名稱含可辨識名稱
429c5a73-1630-4d63-bf17-934713a8202a,新北市私立比陽幼兒園,私立,泰山區,,,,,,Google 回傳 2 筆但名稱皆不含「比陽」
43180470-8920-4811-980b-4230fd4c495a,新北市私立鹿兒堡幼兒園,私立,板橋區,ChIJWdWCDqMCaDQR3f0MbZomUCI,鹿兒堡幼兒園,220台灣新北市板橋區廣德里重慶路269巷18號,,,Google 名稱含可辨識名稱
432f8a3b-c175-458c-826c-df59f05d22c6,財團法人耕莘健康管理專科學校附設新北市私立實驗幼兒園,私立,新店區,,,,,,Google 回傳 20 筆但名稱皆不含「耕莘健康管理專科學校實驗」
4339f6eb-8ae3-45ba-bc84-3a47bbd22b1b,新北市金山區三和國民小學附設幼兒園,公立,金山區,ChIJsVqDGKhMXTQR9tZv7zjPXo8,新北市金山區三和國民小學,20842台灣新北市金山區重和里38號,,,Google 名稱含可辨識名稱
4364b579-747e-47d9-b6c2-6d8f630e33da,新北市安興非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),非營利,新店區,ChIJrWZM1ewDaDQRwy056rc1Unk,新北市安興非營利幼兒園,23159台灣新北市新店區安和里安興路129號,,,Google 名稱含可辨識名稱
43bd6e3e-0526-4c76-934d-e8cd58e7b0ed,新北市私立康橋幼兒園,私立,蘆洲區,ChIJU0QRgc6oQjQRlwsUWKOmrRM,康橋幼兒園,247台灣新北市蘆洲區仁德里鷺江街97號,,,Google 名稱含可辨識名稱
43e6455b-1620-40c2-840d-5005980bfd37,新北市私立千愛幼兒園,私立,林口區,ChIJG6qBpR-nQjQReqyGe0BJ2gM,千愛幼兒園,244台灣新北市林口區東勢里忠孝路646巷9號,,,Google 名稱含可辨識名稱
43fd123b-00c7-4310-862f-e46e797b5824,新北市立德拉楠民族實驗小學附設幼兒園,公立,烏來區,,,,,,Google 回傳 2 筆但名稱皆不含「立德拉楠民族實驗小學」
4427290e-4d85-48e4-abb5-f9e1d3b5468a,新北市私立泰山慈惠幼兒園,私立,泰山區,ChIJv0p7cZOnQjQR80t2fB9Pk9w,新北市私立泰山慈惠幼兒園,243台灣新北市泰山區貴和里明志路三段454巷6號,,,Google 名稱含可辨識名稱
447a5067-eb22-441d-ae18-ba052fe22550,新北市私立德明幼兒園,私立,中和區,ChIJ848DtdWpQjQRX7h6IcezlOI,私立德明幼兒園,235台灣新北市中和區福真里中山路二段312巷3弄7號,,,Google 名稱含可辨識名稱
44f32f53-dac5-4590-bf26-bfa6d259e02d,嘉聲文教事業股份有限公司附設新北市私立嘉聲幼兒園,私立,林口區,,,,,,Google 回傳 1 筆但名稱皆不含「嘉聲文教事業嘉聲」
4515ce65-195a-42c3-87f6-128d59f9aade,新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,三峽區,ChIJk0_CRAocaDQRwirFJO0Ecmc,財團法人三之三生命教育基金會附設新北市私立漢翔非營利幼兒園,237台灣新北市三峽區龍學里大學路218號,,,Google 名稱含可辨識名稱
452566f0-0bf7-47f1-b72d-6f17d2f00bd5,新北市私立長青幼兒園,私立,鶯歌區,ChIJtynDQrEeaDQRFNKdH6xTYmM,長青幼兒園,239台灣新北市鶯歌區永吉里鶯桃路188號,,,Google 名稱含可辨識名稱
4542d7c4-9ddc-44bf-b53d-d7870eb5ac6c,新北市立八里幼兒園,公立,八里區,ChIJn3JsMqulQjQRWVqouybMgic,新北市立八里幼兒園,249台灣新北市八里區舊城里舊城路19號2樓,,,Google 名稱含可辨識名稱
4552d0c8-7f4d-4402-a61b-e66bcb3cd9bc,新北市三重區興穀國民小學附設幼兒園,公立,三重區,ChIJ_a9KjfaoQjQRpxeYETYgcTk,新北市三重區興穀國民小學,241台灣新北市三重區五谷里神農街101號,,,Google 名稱含可辨識名稱
456bc54d-fcd4-4f67-a5dc-bf48a04721d4,新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,新莊區,ChIJp8SPNfCnQjQROF4iAhrzS5U,福營非營利幼兒園（新北市政府委託中華兆陽文教發展協會辦理）,242台灣新北市新莊區南港里民安路98巷23號對面幼兒園門,,,Google 名稱含可辨識名稱
458dd761-94c6-43c9-913f-d1424b410e70,新北市立瑞芳幼兒園爪峰分班,公立,瑞芳區,,,,,,Google 回傳 1 筆但名稱皆不含「立瑞芳爪峰分班」
45a53079-154a-4a6f-b5f7-e64c1031a17f,新北市私立祐昇幼兒園,私立,蘆洲區,ChIJLUAgFy2vQjQRGGlaw-hRtAk,祐昇幼兒園,247台灣新北市蘆洲區樓厝里中興街177號,,,Google 名稱含可辨識名稱
45b6376b-6c77-420e-a544-e4de7acca0f5,新北市私立路亞幼兒園,私立,林口區,ChIJM0Chlh2nQjQR89IHrcFj-r8,LUYA Kindy 路亞國際幼兒園,244台灣新北市林口區南勢里文化北路一段498號1F,,,Google 名稱含可辨識名稱
45ead89b-1543-41c4-839f-6aca0a4681fd,新北市私立合安幼兒園,私立,永和區,ChIJ81McePupQjQRdSg_ziLpPw4,合安幼兒園,234台灣新北市永和區民富里民樂街59巷15號,,,Google 名稱含可辨識名稱
45ee61dd-6e97-41ad-ad0e-91c3322baaaf,新北市立安溪國民中學附設幼兒園,公立,三峽區,ChIJ-yEewOsbaDQRGskXV2e3bsk,新北市立安溪國民中學,237台灣新北市三峽區中正里大同路135號,,,Google 名稱含可辨識名稱
465120db-023f-47f3-a50b-c4918ef6af63,新北市私立愷僑幼兒園,私立,板橋區,ChIJEXwe96MCaDQRRK79vcsXIs0,私立愷僑幼兒園 CareMore Kinderland,220台灣新北市板橋區廣德里重慶路207號,,,Google 名稱含可辨識名稱
46beaff5-3393-4fef-b230-198296a384b4,新北市私立西雅圖幼兒園,私立,蘆洲區,ChIJSz2TaLSoQjQR2G01z3ZUvPo,西雅圖幼兒園,247台灣新北市蘆洲區正義里光榮路96號,,,Google 名稱含可辨識名稱
47243483-2120-48d7-accc-8b992948d7b9,新北市私立快樂靜思園幼兒園,私立,三峽區,ChIJibpRou0baDQR4m8lxje6B8k,快樂靜思園幼兒園,237台灣新北市三峽區礁溪里中華路15巷5號,,,Google 名稱含可辨識名稱
473fc5a9-a0a1-4f7e-860e-39152ae43dfb,新北市新店民安非營利幼兒園（委託康寧學校財團法人康寧大學辦理）,非營利,新店區,ChIJ5bX4a34DaDQRREVaWCiW0G8,新北市新店民安非營利幼兒園（委託康寧學校財團法人康寧大學辦理）,231台灣新北市新店區安民街3巷10號,,,Google 名稱含可辨識名稱
4752477a-9fa5-4f86-bded-e24a7827de25,新北市私立愛迪爾國際幼兒園,私立,土城區,ChIJP2blb8QDaDQRBTuGE82SfW8,愛迪爾國際幼兒園,236台灣新北市土城区柑林里青福街235號,,,Google 名稱含可辨識名稱
47707b31-7ea4-45bc-8e31-26700d17a6d0,新北市私立森堡幼兒園,私立,中和區,ChIJw___8t-pQjQRfl5ov8gCK3o,森堡幼兒園,235台灣新北市中和區安順里保健路123號,,,Google 名稱含可辨識名稱
4787abd9-937a-49fe-b11a-0cac6f97e748,新北市柏翠非營利幼兒園(委託財團法人心路社會福利基金會辦理),非營利,板橋區,ChIJ2RQunkSoQjQRFdv-ys9A77U,心路基金會-柏翠非營利幼兒園(新北市),220台灣新北市板橋區柏翠里華江一路150號,,,Google 名稱含可辨識名稱
4799786c-53b9-4c85-8bd9-7aab89eed5b9,新北市山北非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,非營利,中和區,ChIJn1uzjdCpQjQRdwoO4GNxNFQ,新北市山北非營利幼兒園,235台灣新北市中和區福美里莊敬路49巷29弄2號,,,Google 名稱含可辨識名稱
479c0546-86aa-45fd-ae73-d5b55e3faf18,新北市私立金祥慈幼兒園,私立,三峽區,ChIJO2MGZfEbaDQR3l04-hWNERs,金祥慈幼兒園,237台灣新北市三峽區永舘里和平街36巷7弄1號,,,Google 名稱含可辨識名稱
47dddae5-4ced-43d0-91a3-2eae44b0eb0b,新北市私立吉智幼兒園,私立,板橋區,ChIJU6XGJjkdaDQRS5vJGErM_z4,吉智幼兒園,220台灣新北市板橋區崑崙里存德街20號,,,Google 名稱含可辨識名稱
47ed892c-5cbe-43f9-838c-e62b18c99bd5,新北市瑞芳區瑞亭國民小學附設幼兒園,公立,瑞芳區,ChIJm3Ke-idQXTQRv2SO2KnquYI,新北市瑞芳區瑞亭國民小學,224台灣新北市瑞芳區上天里四腳亭埔路23號,,,Google 名稱含可辨識名稱
