snapshot_id,page,listing_index,response_sha256,title,city,town,establishment_type,address,phone,website,approved_capacity,after_school,evaluation_status,record_count
2026-09-03-ntpc-full-v1,20,9,536009a6bc2cc68ea3d69f43b855cdf79b6f443c42d463efae48c95e4ceba1ba,新北市私立宏米優質幼兒園,新北市,汐止區,私立,[221]和平街10、18、20號1樓,(02)26434570,無,102,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,20,10,536009a6bc2cc68ea3d69f43b855cdf79b6f443c42d463efae48c95e4ceba1ba,新北市私立威頓皇家幼兒園,新北市,汐止區,私立,[221]仁愛路168號2樓之1及170號1、2樓、2樓之1,(02)26427077,核定人數： 70,70,無,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,21,1,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立聯合幼兒園,新北市,汐止區,私立,[221]翠峰街2巷2號1樓,(02)26424215,核定人數： 120,120,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,21,2,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立曼哈頓幼兒園,新北市,汐止區,私立,[221]康寧街61巷1號1、2樓,(02)26956685,核定人數： 300,300,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,21,3,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立新華德幼兒園,新北市,汐止區,私立,[221]建成路150號1、2樓,(02)86918925,核定人數： 43,43,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,21,4,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立惟柰米幼兒園,新北市,汐止區,私立,[221]新台五路1段82號2樓,(02)26964888,核定人數： 180,180,無,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,21,5,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立嘉維幼兒園,新北市,汐止區,私立,[221]新台五路2段102號1樓、98號2樓,(02)86915123,核定人數： 76,76,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,21,6,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立新豐幼兒園,新北市,汐止區,私立,[221]新昌路18號1樓,(02)26485110,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,21,7,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立青山幼兒園,新北市,汐止區,私立,[221]青山路8號1樓、2樓,(02)26416711,核定人數： 70,70,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,21,8,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立康大幼兒園,新北市,汐止區,私立,[221]福德一路86巷46號1樓、2樓,(02)26942855,核定人數： 70,70,無,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,21,9,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立神奇小子幼兒園,新北市,汐止區,私立,[221]建成路39號2樓之2,(02)26485386,http://whizkids.topschool.com.tw/,86,無,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,21,10,d732e45a65cdf5ed6a276d06008a28d0c77c7332a02fba4b9be8fe501e635b2b,新北市私立柏克力幼兒園,新北市,汐止區,私立,[221]福德一路151號、153號1樓、2樓及159巷3號1樓,(02)26943373,www.berkeleybkg.com,66,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,1,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市汐止區農會附設新北市私立汐農幼兒園,新北市,汐止區,私立,[221]長江街39巷26號1樓、2樓,(02)26478899,https://hfa-garden.topschool.tw/Home/Main,360,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,2,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立花仙子幼兒園,新北市,汐止區,私立,[221]康寧街445-1號1樓、445-2號1樓、445-3號1樓,(02)26923933,核定人數： 75,75,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,3,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立哈寶寶幼兒園,新北市,汐止區,私立,[221]建成路56巷27號2樓、2樓之1、2樓之2,(02)26416401,核定人數： 97,97,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,4,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立幼煊幼兒園,新北市,汐止區,私立,[221]樟樹一路81號、83號1樓,(02)26429793,核定人數： 30,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,5,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立書樂幼兒園,新北市,汐止區,私立,[221]康寧街619號1樓、2樓、3樓,(02)26957325,http://sula.topschool.tw/,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,6,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立崇幼幼兒園,新北市,汐止區,私立,[221]建成路28巷11號1樓、2樓,(02)26490578,核定人數： 56,56,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,7,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立維格爾幼兒園,新北市,汐止區,私立,[221]新興路3號3樓之1,(02)26499968,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,22,8,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立維格爾欣悅幼兒園,新北市,汐止區,私立,[221]工建路358號,(02)26498369,核定人數： 76,76,無,,1
2026-09-03-ntpc-full-v1,22,9,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市私立康大創藝幼兒園,新北市,汐止區,私立,[221]湖前街110巷97弄1、2號,(02)26908448,核定人數： 117,117,無,,2
2026-09-03-ntpc-full-v1,22,10,6d82811d12a2818d8000a3245386b8689fc740b5902b5a83e665e0b2032a10e6,新北市深坑區深坑國民小學附設幼兒園,新北市,深坑區,公立,[222]文化街45號,(02)26624675#272,https://sites.google.com/view/shenkengfuyo,136,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,1,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市立深坑國民中學附設幼兒園,新北市,深坑區,公立,[222]文化街41號,(02)26621455#38,https://www.skjh.ntpc.edu.tw/p/426-1000-16.php,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,2,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市立深坑幼兒園,新北市,深坑區,公立,[222]平埔街5巷1號,(02)26648030#234,http://daycare.ntpc.edu.tw/web/shenkeng/,69,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,3,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市立深坑幼兒園土庫分班,新北市,深坑區,公立,[222]北深路1段83巷8弄36號1樓,(02)26641773,http://www.daycare-shenkeng.ntpc.gov.tw,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,4,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市私立春福幼兒園,新北市,深坑區,私立,"[222]文化街10號1樓,2樓",(02)26645627,核定人數： 44,44,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,5,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市私立深緣幼兒園,新北市,深坑區,私立,[222]平埔街5巷12號1樓及9巷9號1樓,(02)26624238,核定人數： 45,45,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,6,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市私立新象幼兒園,新北市,深坑區,私立,[222]埔新街58巷11號1、2樓,(02)26625189,核定人數： 70,70,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,7,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市石碇區石碇國民小學附設幼兒園,新北市,石碇區,公立,[223]石碇西街15號,(02)26631244#21,http://www.stes.ntpc.edu.tw/,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,8,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市石碇區永定國民小學附設幼兒園,新北市,石碇區,公立,[223]靜安路1段245號1樓,(02)26631288#24,https://sites.google.com/site/yongdingpreschool/,15,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,23,9,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市石碇區和平國民小學附設幼兒園,新北市,石碇區,公立,[223]楓子林32之1號,(02)26631990,核定人數： 45,45,無,,1
2026-09-03-ntpc-full-v1,23,10,23f756ed4b6ae040ae7fbe7cd7a24d913efe254a6f5355ad209f0c6391ba187b,新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,新北市,瑞芳區,公立,[224]三爪子坑路66之6號,(02)24972058#156,新北市瑞芳區爪峰里5鄰三爪子坑路66之6號,38,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,24,1,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,新北市,瑞芳區,公立,[224]中山路48之10號,(02)24979941#26,https://reurl.cc/Emyelk,38,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,24,2,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區義方國民小學附設幼兒園,新北市,瑞芳區,公立,[224]逢甲路360號,(02)24970922,https://sites.google.com/a/jfps.ntpc.edu.tw/preschool/,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,3,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區瑞濱國民小學附設幼兒園,新北市,瑞芳區,公立,[224]瑞濱路34號,(02)24978184#141,https://www.facebook.com/amis24978184,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,4,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區瑞亭國民小學附設幼兒園,新北市,瑞芳區,公立,[224]四腳亭埔路23號,(02)24971726#205,https://www.facebook.com/%E6%96%B0%E5%8C%97%E5%B8%82%E7%91%9E%E8%8A%B3%E5%8D%80%E7%91%9E%E4%BA%AD%E5,45,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,5,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區瑞芳國民小學附設幼兒園,新北市,瑞芳區,公立,[224]中山路2號,(02)24972058#150,http://www.rfes.ntpc.edu.tw,120,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,6,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市立瑞芳國民中學附設幼兒園,新北市,瑞芳區,公立,[224]三爪子坑路1號,(02)24972145#280,https://www.facebook.com/profile.php?id=100064001857327,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,7,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市立猴硐—蒙特梭利實驗小學附設幼兒園,新北市,瑞芳區,公立,[224]九芎橋路69-1號,(02)24960450#120,http://www.htes.tpc.edu.tw/kindergarten/index.html,23,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,8,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區九份國民小學附設幼兒園,新北市,瑞芳區,公立,[224]崙頂路145號,(02)24972263#28,http://www.jfes.ntpc.edu.tw,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,9,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區瓜山國民小學附設幼兒園,新北市,瑞芳區,公立,[224]五號路306號,(02)24962036#207,https://www.gsps.ntpc.edu.tw/,15,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,24,10,ab8d8df27d143e676c1570e5b9b5505680ba9e720d4ea5c5a18273ecfd7dceb4,新北市瑞芳區吉慶國民小學附設幼兒園,新北市,瑞芳區,公立,[224]大埔路95號,(02)24576405#652,http://www.facebook.com/kidscces2013,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,1,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市瑞芳區鼻頭國民小學附設幼兒園,新北市,瑞芳區,公立,[224]鼻頭路99號,(02)24911571#18,核定人數： 15,15,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,2,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市瑞芳區濂洞國民小學附設幼兒園,新北市,瑞芳區,公立,[224]洞頂路101巷80號,(02)24961330#21,核定人數： 15,15,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,3,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市瑞芳區瑞柑國民小學附設幼兒園,新北市,瑞芳區,公立,[224]明燈路1段18巷13號,(02)24971009#31,核定人數： 30,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,4,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市私立星星幼兒園,新北市,瑞芳區,私立,[224]三爪子坑路國中新村18號、18之1號,(02)24976716,http://starkids.topschool.com.tw/,91,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,5,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市私立育格幼兒園,新北市,瑞芳區,私立,[224]大埔路國宅新村30之1號1-2樓,(02)24584583,http://www.eaglepreschool.com.tw,105,有,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,25,6,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市私立米其幼兒園,新北市,瑞芳區,私立,[224]明燈路3段50巷14號1樓、16號1樓,(02)24973008,核定人數： 47,47,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,7,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市私立樺興幼兒園,新北市,瑞芳區,私立,[224]瑞芳街21之1號1樓,(02)24969246,核定人數： 60,60,無,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,25,8,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市平溪區菁桐國民小學附設幼兒園,新北市,平溪區,公立,[226]菁桐街45號,(02)24951009#16,核定人數： 30,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,9,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市平溪區十分國民小學附設幼兒園,新北市,平溪區,公立,[226]十分街157號,(02)24958305#30,核定人數： 30,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,25,10,b636bbeb1a64c0d20af6f771a54ffbbebc546c5bb737b30a5fb9b2c8b86bfa19,新北市平溪區平溪國民小學附設幼兒園,新北市,平溪區,公立,[226]平溪街56號,(02)24951038#208,核定人數： 15,15,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,1,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市雙溪區雙溪國民小學附設幼兒園,新北市,雙溪區,公立,[227]東榮街54號,(02)24931005#50,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,2,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市雙溪區牡丹國民小學附設幼兒園,新北市,雙溪區,公立,[227]政光路3號,(02)24931240#214,http://www.mdps.ntpc.edu.tw/default.asp,15,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,3,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市雙溪區上林國民小學附設幼兒園,新北市,雙溪區,公立,[227]內平林60號1樓,(02)24931671#24,facebook.com/shanglinfuyou/?locale=zh_TW,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,4,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市貢寮區澳底國民小學附設幼兒園,新北市,貢寮區,公立,[228]延平街10號,(02)24901432#260,http://css000000182995.tw.class.uschoolnet.com/,75,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,5,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市貢寮區貢寮國民小學附設幼兒園,新北市,貢寮區,公立,[228]學苑街7號,(02)24941274#51,http://tw.class.urlifelinks.com/class/?csid=css000000120269,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,6,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市貢寮區貢寮國民小學附設幼兒園龍門分班,新北市,貢寮區,公立,[228]龍門街60號之1,(02)24942113,核定人數： 15,15,無,,1
2026-09-03-ntpc-full-v1,26,7,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市貢寮區和美國民小學附設幼兒園,新北市,貢寮區,公立,[228]龍洞街1之9號,(02)24909035#19,https://www.hmps.ntpc.edu.tw/,15,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,8,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市貢寮區福隆國民小學附設幼兒園,新北市,貢寮區,公立,[228]東興街35號,(02)24992150,http://www.flps.ntpc.edu.tw/default.asp,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,9,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市立五峰國民中學附設幼兒園,新北市,新店區,公立,[231]中興路一段253號,(02)29112005#226,https://www.wfjh.ntpc.edu.tw/p/412-1000-716.php,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,26,10,8ba3647f3a2b5343aa805eb33977ae3490582c15319c980eaf2ce8db8c7c3b2a,新北市新店區青潭國民小學附設幼兒園,新北市,新店區,公立,[231]北宜路二段八十號,(02)22173146#250,https://class.tn.edu.tw/modules/tad_web/index.php?WebID=5706,182,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,1,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市新店區直潭國民小學附設幼兒園,新北市,新店區,公立,[231]直潭路92號,(02)26667278#806,https://www.jtes.ntpc.edu.tw/,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,2,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市新店區屈尺國民小學附設幼兒園,新北市,新店區,公立,[231]屈尺路55號,(02)26667490#15,http://ccyes.tpc.edu.tw,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,3,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市新店區北新國民小學附設幼兒園,新北市,新店區,公立,[231]寶橋路8號,(02)29189300#132,http://freebsd.tspes.tpc.edu.tw/~kids/,122,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,4,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市立安康高級中學附設幼兒園,新北市,新店區,公立,[231]安興路25號,(02)2211-1743#830,https://www.akhs.ntpc.edu.tw/p/403-1000-114.php,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,5,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市新店區中正國民小學附設幼兒園,新北市,新店區,公立,[231]三民路36號,(02)29125432#851,http://163.20.155.1/~kids,212,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,6,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市新店區新店國民小學附設幼兒園,新北市,新店區,公立,[231]新店路2號,(02)29103483#803,https://www.xdes.ntpc.edu.tw/p/426-1000-32.php?Lang=zh-tw,106,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,7,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市立新店幼兒園,新北市,新店區,公立,[231]新和街109號1、2樓,(02)29419045,http://daycare.ntpc.edu.tw/web/xindian/,120,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,8,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市立新店幼兒園碧潭分班,新北市,新店區,公立,[231]新店路207號1、2樓,(02)29110175,http://192.168.30.113/nursery_school/index.jsp,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,9,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市立新店幼兒園雙城分班,新北市,新店區,公立,[231]安康路三段165巷2弄29號,(02)22150154,http://192.168.30.113/nursery_school/index.jsp,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,27,10,378a370fd532eeeb460be6535f0e67d99aa46027e9f0950a66c425cd0c29cb5c,新北市新店區龜山國民小學附設幼兒園,新北市,新店區,公立,[231]新烏路3段99巷10號,(02)26667317#21,https://www.gses.ntpc.edu.tw/nss/p/4647,45,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,1,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市新店區新和國民小學附設幼兒園,新北市,新店區,公立,[231]安和路三段100號,(02)29400170#860,http://163.20.81.9/kids,212,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,2,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市新店區雙峰國民小學附設幼兒園,新北市,新店區,公立,[231]北宜路三段66號,(02)22174543#107,163.20.45.2,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,3,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市新店區安坑國民小學附設幼兒園,新北市,新店區,公立,[231]安忠路36號,(02)22119759#219,http://m2.takes.ntpc.edu.tw,270,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,4,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市新店區大豐國民小學附設幼兒園,新北市,新店區,公立,[231]民族路108號,(02)22190159#21,https://www.dfes.ntpc.edu.tw/modules/ugm_page/index.php?msn=20,270,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,5,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市新店區雙城國民小學附設幼兒園,新北市,新店區,公立,[231]安康路3段322號,(02)22156511#310,http://www.tcsps.ntpc.edu.tw/default.asp,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,6,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,中信國際學校財團法人新北市私立中信高級中等學校附設幼兒園,新北市,新店區,私立,[231]安興路1號,(02)22125795,核定人數： 106,106,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,28,7,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市私立陽光聖谷幼兒園,新北市,新店區,私立,[231]安興路91巷5號1、2樓,(02)22127100,https://www.facebook.com/sunnyvalekid/,128,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,28,8,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市私立容石園幼兒園,新北市,新店區,私立,[231]建安街31號1樓,(02)29179648,核定人數： 28,28,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,9,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市私立向日園幼兒園,新北市,新店區,私立,[231]中央五街84號1樓,(02)22197399,sun-school.topschool.com.tw/,42,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,28,10,1e7da88ed61f76bdbf42e8acb97709ef90d9fa9bb3b6ccaf4cfd23928028a466,新北市私立童心圓幼兒園,新北市,新店區,私立,[231]中興路一段101號1樓,(02)86656688,核定人數： 45,45,有,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,29,1,3b71aac07bc8b5b88d569e48760f0ee05d2edcd0004a7e4df88992c5d93fddc2,新北市私立林肯幼兒園,新北市,新店區,私立,[231]玫瑰路29號、29號2樓、31號、31之1號、31號2樓,(02)22104986,https://sites.google.com/site/xinbeishilincolnschool/home,240,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,29,2,3b71aac07bc8b5b88d569e48760f0ee05d2edcd0004a7e4df88992c5d93fddc2,財團法人耕莘健康管理專科學校附設新北市私立實驗幼兒園,新北市,新店區,私立,[231]民族路112號1、2樓,(02)22189396,http://www.ctcn.edu.tw/kids/index.html,130,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,29,3,3b71aac07bc8b5b88d569e48760f0ee05d2edcd0004a7e4df88992c5d93fddc2,新北市私立立大幼兒園,新北市,新店區,私立,[231]寶中路76號2樓,(02)29120204,http://kids.ettoday.com/index.php?kd=ETY074,52,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,29,4,3b71aac07bc8b5b88d569e48760f0ee05d2edcd0004a7e4df88992c5d93fddc2,新北市私立水星幼兒園,新北市,新店區,私立,[231]寶興路42巷25號1樓,(02)29178686,https://mercurykids.topschool.tw/Home/Main,55,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,29,5,3b71aac07bc8b5b88d569e48760f0ee05d2edcd0004a7e4df88992c5d93fddc2,新北市私立通泉草幼兒園,新北市,新店區,私立,[231]花園一路一段3號1、2樓,(02)26660608,https://sites.google.com/view/kidedu,55,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,29,6,3b71aac07bc8b5b88d569e48760f0ee05d2edcd0004a7e4df88992c5d93fddc2,新北市私立積木幼兒園,新北市,新店區,私立,[231]三民路31號1~2樓,(02)29182889,www.blockkidsschool.com.tw,36,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,29,7,3b71aac07bc8b5b88d569e48760f0ee05d2edcd0004a7e4df88992c5d93fddc2,新北市私立寶媽媽幼兒園,新北市,新店區,私立,[231]安康路三段355巷40號1樓、42號3樓,(02)22152422,核定人數： 33,33,無,+ 檢視前期評鑑,1
